ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2017,AM,Masculino,1,1,Empregador,37,9186.4864864864867
2018,GO,Masculino,1,1,Empregador,180,5719.2666666666664
2021,RO,Feminino,3,1,Empregador,1,600
2022,AL,Masculino,1,1,Empregador,57,6205.4736842105267
2021,BA,Masculino,1,1,Empregador,54,4814.6481481481478
2022,TO,Masculino,4,1,Empregador,56,4599.1071428571413
2022,RJ,Masculino,3,1,Empregador,2,7500
2021,AP,Masculino,1,1,Empregador,14,8616.7857142857138
2020,CE,Masculino,4,1,Empregador,71,2833.8873239436621
2022,GO,Feminino,3,1,Empregador,1,5000
2022,MT,Feminino,2,1,Empregador,3,2300
2022,PE,Masculino,1,1,Empregador,67,7809.373134328358
2021,SP,Masculino,5,1,Empregador,1,3000
2023,RN,Masculino,2,1,Empregador,7,1638.5714285714284
2023,GO,Masculino,1,1,Empregador,153,11893.006535947712
2013,RJ,Feminino,4,1,Empregador,46,2052.782608695652
2017,ES,Masculino,4,1,Empregador,112,5395.8571428571431
2014,RO,Masculino,2,1,Empregador,5,1949.6
2017,BA,Masculino,1,1,Empregador,90,5570.8222222222221
2020,SP,Masculino,4,1,Empregador,53,4128.11320754717
2013,ES,Masculino,3,1,Empregador,1,4000
2019,PB,Masculino,1,1,Empregador,51,6448.9803921568628
2024,GO,Feminino,1,1,Empregador,68,7623.7794117647063
2019,SE,Masculino,3,1,Empregador,1,50
2020,GO,Feminino,3,1,Empregador,2,4000
2020,PI,Feminino,4,1,Empregador,10,3719
2020,MA,Feminino,1,1,Empregador,9,3422.2222222222222
2020,RO,Masculino,1,1,Empregador,30,6814.8666666666668
2015,AC,Feminino,2,1,Empregador,1,788
2014,MA,Feminino,4,1,Empregador,39,2752
2023,ES,Masculino,4,1,Empregador,88,6268.75
2016,PA,Masculino,2,1,Empregador,18,2068.3333333333335
2012,MS,Feminino,2,1,Empregador,1,800
2013,PB,Masculino,1,1,Empregador,64,3636.0625000000005
2013,PE,Feminino,2,1,Empregador,4,750.00000000000011
2014,PE,Feminino,9,1,Empregador,1,4272
2014,AC,Masculino,2,1,Empregador,4,1612
2016,MT,Feminino,2,1,Empregador,2,5900
2017,RJ,Masculino,4,1,Empregador,88,3743.136363636364
2018,AL,Feminino,1,1,Empregador,14,4521.4285714285716
2022,PR,Feminino,2,1,Empregador,4,2550
2018,RJ,Masculino,4,1,Empregador,105,4380.0190476190473
2017,MT,Feminino,3,1,Empregador,2,5000
2020,SP,Masculino,3,1,Empregador,25,9712
2019,TO,Masculino,1,1,Empregador,41,5765.2682926829266
2019,RN,Masculino,1,1,Empregador,36,5962.1111111111113
2021,AP,Feminino,1,1,Empregador,8,6412.5
2020,CE,Masculino,5,1,Empregador,1,4000
2019,GO,Feminino,3,1,Empregador,2,1250
2020,BA,Masculino,2,1,Empregador,12,3766.666666666667
2024,GO,Feminino,3,1,Empregador,1,1214
2020,DF,Masculino,1,1,Empregador,43,8137.0930232558148
2021,AC,Masculino,2,1,Empregador,5,3480
2012,BA,Masculino,2,1,Empregador,32,2178.75
2015,AC,Feminino,1,1,Empregador,11,3100
2023,RO,Feminino,1,1,Empregador,15,4246.666666666667
2023,BA,Masculino,2,1,Empregador,35,3698.5714285714284
2023,MT,Feminino,5,1,Empregador,1,6000
2017,GO,Masculino,2,1,Empregador,21,3543.1904761904761
2018,PR,Masculino,1,1,Empregador,413,6553.3607748184013
2018,AM,Masculino,3,1,Empregador,1,3000
2022,PB,Feminino,1,1,Empregador,18,7489
2022,AM,Feminino,1,1,Empregador,16,7031.25
2018,DF,Feminino,1,1,Empregador,34,8691.1764705882342
2024,MS,Masculino,1,1,Empregador,84,9652.6666666666679
2022,MG,Feminino,4,1,Empregador,72,3615.875
2020,SP,Masculino,5,1,Empregador,2,3050
2020,PA,Masculino,4,1,Empregador,88,2840.7954545454545
2024,DF,Masculino,1,1,Empregador,63,13062.095238095239
2024,PE,Feminino,1,1,Empregador,48,8599.6666666666679
2020,MS,Feminino,1,1,Empregador,44,4473.522727272727
2015,SE,Masculino,1,1,Empregador,36,5066.6666666666661
2015,RS,Feminino,1,1,Empregador,213,3566.9483568075116
2017,SP,Feminino,1,1,Empregador,245,5105.9959183673473
2018,MS,Feminino,2,1,Empregador,5,3640
2020,SC,Feminino,2,1,Empregador,3,4200
2024,SC,Masculino,3,1,Empregador,2,10000
2022,RS,Feminino,3,1,Empregador,2,4000
2021,PI,Feminino,4,1,Empregador,22,3100
2019,MS,Feminino,4,1,Empregador,29,2841.3103448275861
2020,PA,Feminino,2,1,Empregador,2,6000
2024,PA,Masculino,1,1,Empregador,75,8852.16
2018,MT,Feminino,4,1,Empregador,40,3896.3500000000004
2020,RR,Feminino,4,1,Empregador,3,2433.3333333333335
2015,RS,Masculino,4,1,Empregador,25,3576.64
2012,MS,Feminino,1,1,Empregador,30,6076.6666666666661
2014,RS,Masculino,1,1,Empregador,563,4668.3872113676725
2023,AL,Masculino,3,1,Empregador,1,10000
2017,CE,Masculino,1,1,Empregador,122,4155.3852459016389
2016,AM,Feminino,2,1,Empregador,1,500
2016,SC,Masculino,4,1,Empregador,34,3463.5294117647059
2016,SC,Feminino,4,1,Empregador,15,2809.333333333333
2024,SE,Masculino,4,1,Empregador,76,5620.44736842105
2022,PB,Feminino,2,1,Empregador,2,3900
2022,RR,Masculino,4,1,Empregador,29,10245.517241379312
2018,RR,Feminino,4,1,Empregador,16,3962.4999999999995
2016,AC,Masculino,4,1,Empregador,56,4643.8928571428569
2022,MG,Feminino,1,1,Empregador,165,5140.5696969696965
2020,PB,Masculino,4,1,Empregador,33,7108.484848484849
2020,GO,Masculino,4,1,Empregador,77,6088.2467532467545
2022,RN,Masculino,4,1,Empregador,47,4998.4680851063831
2017,SP,Masculino,5,1,Empregador,1,3000
2019,RO,Feminino,2,1,Empregador,2,1550
2021,MG,Feminino,5,1,Empregador,1,3000
2017,DF,Masculino,4,1,Empregador,68,6374.7205882352937
2015,RS,Masculino,2,1,Empregador,7,2939.4285714285716
2012,MA,Masculino,1,1,Empregador,66,3209.712121212121
2012,PB,Feminino,4,1,Empregador,23,1736
2012,PB,Feminino,3,1,Empregador,1,1500
2012,AP,Feminino,1,1,Empregador,5,3500
2023,PE,Feminino,3,1,Empregador,1,1300
2014,DF,Feminino,2,1,Empregador,2,4375
2017,PE,Feminino,2,1,Empregador,3,3666.666666666667
2017,PI,Feminino,4,1,Empregador,35,2158.2
2013,ES,Feminino,3,1,Empregador,2,800
2013,SE,Masculino,1,1,Empregador,37,4616
2018,AL,Masculino,1,1,Empregador,50,6083.08
2013,RR,Feminino,4,1,Empregador,14,2654.1428571428582
2022,CE,Masculino,2,1,Empregador,10,5312.4
2024,SC,Feminino,3,1,Empregador,2,20000
2019,AP,Feminino,1,1,Empregador,4,5375
2020,PR,Masculino,4,1,Empregador,37,4007.8378378378379
2019,MA,Masculino,5,1,Empregador,2,8500
2022,GO,Masculino,4,1,Empregador,117,8839.2991452991464
2021,SC,Feminino,4,1,Empregador,17,5339.4117647058829
2020,CE,Feminino,2,1,Empregador,1,15000
2021,SC,Feminino,3,1,Empregador,2,11500
2020,BA,Masculino,3,1,Empregador,1,7000
2016,DF,Feminino,2,1,Empregador,5,2820
2012,PE,Masculino,1,1,Empregador,82,5043.4390243902444
2023,MS,Feminino,4,1,Empregador,26,5586.5384615384619
2014,BA,Feminino,5,1,Empregador,1,1500
2013,PI,Masculino,1,1,Empregador,43,2453.4418604651164
2013,RO,Feminino,2,1,Empregador,1,1000
2018,TO,Masculino,1,1,Empregador,32,5976.5
2024,SC,Masculino,4,1,Empregador,49,11153.551020408162
2021,GO,Feminino,4,1,Empregador,45,4127.7777777777774
2020,BA,Feminino,4,1,Empregador,24,1970.4166666666667
2021,CE,Feminino,3,1,Empregador,1,1600
2022,RO,Masculino,1,1,Empregador,34,12232.000000000002
2017,DF,Feminino,1,1,Empregador,37,7760.45945945946
2012,PI,Feminino,4,1,Empregador,26,1420.7692307692307
2012,AM,Feminino,1,1,Empregador,17,5670.588235294118
2015,RR,Masculino,1,1,Empregador,20,5450.0000000000009
2013,PR,Feminino,1,1,Empregador,190,3261.1842105263158
2016,PB,Masculino,4,1,Empregador,66,2681.5151515151515
2017,GO,Feminino,2,1,Empregador,7,2571.4285714285716
2024,MA,Masculino,2,1,Empregador,27,3863.7037037037039
2022,MA,Masculino,2,1,Empregador,24,4211.833333333333
2018,AL,Feminino,5,1,Empregador,1,5000
2022,AL,Feminino,1,1,Empregador,31,4853.2258064516127
2019,MT,Feminino,4,1,Empregador,31,3157.8709677419361
2019,DF,Masculino,1,1,Empregador,86,8586
2024,AC,Masculino,4,1,Empregador,39,6616.3076923076924
2022,DF,Feminino,4,1,Empregador,29,6993.1034482758623
2022,SE,Masculino,4,1,Empregador,46,3102.6086956521744
2019,PE,Masculino,3,1,Empregador,1,15000
2012,RN,Feminino,4,1,Empregador,13,1626.4615384615383
2023,RJ,Masculino,3,1,Empregador,3,4833.333333333333
2023,RR,Feminino,1,1,Empregador,9,8155.5555555555557
2023,PR,Masculino,2,1,Empregador,14,5772.8571428571431
2014,GO,Masculino,1,1,Empregador,155,5251.0709677419354
2013,MT,Feminino,4,1,Empregador,39,3152.3589743589741
2012,RR,Masculino,1,1,Empregador,17,7723.5294117647054
2016,RS,Masculino,1,1,Empregador,512,5428.578125
2017,MT,Feminino,2,1,Empregador,3,2166.6666666666665
2016,MS,Feminino,1,1,Empregador,50,4114.0000000000009
2017,AC,Masculino,1,1,Empregador,26,6857.6923076923076
2018,RN,Feminino,1,1,Empregador,23,1620.9565217391303
2022,PB,Masculino,1,1,Empregador,43,6080.7441860465133
2021,PR,Masculino,1,1,Empregador,370,7027.0216216216213
2018,RS,Masculino,5,1,Empregador,1,20000
2019,MG,Masculino,4,1,Empregador,260,3428.4307692307689
2024,CE,Masculino,3,1,Empregador,1,700
2021,AM,Masculino,4,1,Empregador,66,4567.424242424242
2024,RS,Masculino,4,1,Empregador,31,7832.6451612903229
2019,RJ,Feminino,4,1,Empregador,72,3438.1388888888887
2024,GO,Masculino,4,1,Empregador,117,8189.2051282051279
2021,MA,Feminino,4,1,Empregador,32,3430.625
2021,SE,Feminino,1,1,Empregador,12,3150
2015,RS,Feminino,4,1,Empregador,8,2112.5
2023,RO,Masculino,1,1,Empregador,25,7860.8000000000011
2023,SE,Feminino,5,1,Empregador,1,1320
2022,MG,Masculino,2,1,Empregador,38,3522
2013,AC,Masculino,2,1,Empregador,1,2500
2024,PA,Feminino,1,1,Empregador,34,4264.7058823529414
2015,MA,Feminino,1,1,Empregador,20,3065
2023,BA,Masculino,4,1,Empregador,98,4372.8571428571431
2012,PE,Masculino,2,1,Empregador,9,4101.7777777777774
2023,MT,Feminino,3,1,Empregador,4,3660
2013,BA,Masculino,4,1,Empregador,110,2700.6636363636362
2013,AM,Masculino,4,1,Empregador,116,3479.48275862069
2017,TO,Masculino,4,1,Empregador,43,3424.9767441860463
2014,PB,Masculino,4,1,Empregador,71,2299.9154929577462
2018,AL,Feminino,4,1,Empregador,27,3885.9259259259261
2021,RS,Masculino,2,1,Empregador,5,4440
2018,RJ,Feminino,4,1,Empregador,76,3832.7368421052629
2017,SE,Feminino,5,1,Empregador,1,1800
2024,MG,Masculino,2,1,Empregador,40,6962.7
2019,PB,Masculino,2,1,Empregador,7,2878.2857142857142
2024,SP,Feminino,5,1,Empregador,1,6700
2021,RN,Feminino,4,1,Empregador,15,4560
2024,GO,Masculino,1,1,Empregador,162,10174.024691358029
2021,ES,Masculino,5,1,Empregador,1,1600
2021,PA,Masculino,5,1,Empregador,1,2200
2018,PE,Feminino,3,1,Empregador,1,4000
2020,AP,Masculino,1,1,Empregador,2,1750
2020,AP,Feminino,1,1,Empregador,5,5300
2012,MG,Masculino,2,1,Empregador,34,1861.1764705882354
2012,PI,Masculino,2,1,Empregador,3,1622
2023,AM,Feminino,5,1,Empregador,1,1400
2014,MG,Feminino,3,1,Empregador,2,7750
2014,MS,Feminino,2,1,Empregador,2,1362
2013,PA,Masculino,5,1,Empregador,1,150
2018,AL,Masculino,4,1,Empregador,50,2762
2018,MA,Masculino,5,1,Empregador,4,1675
2021,SP,Masculino,3,1,Empregador,23,6565.217391304348
2024,CE,Feminino,2,1,Empregador,3,1333.3333333333333
2024,SP,Masculino,3,1,Empregador,27,13407.407407407407
2024,SP,Feminino,4,1,Empregador,39,6355.2820512820508
2017,PR,Masculino,2,1,Empregador,4,1359.25
2017,PA,Feminino,3,1,Empregador,3,10050
2021,AM,Masculino,5,1,Empregador,1,800
2024,RN,Masculino,2,1,Empregador,4,2000
2021,AP,Masculino,4,1,Empregador,22,7536.3636363636351
2024,PA,Masculino,4,1,Empregador,120,4988.5333333333338
2019,BA,Masculino,3,1,Empregador,1,3500
2014,RS,Masculino,3,1,Empregador,1,1300
2015,SC,Masculino,3,1,Empregador,1,1150
2014,MG,Masculino,3,1,Empregador,2,6850
2015,DF,Feminino,3,1,Empregador,3,5750
2014,PR,Feminino,3,1,Empregador,4,1812.5
2016,RO,Feminino,2,1,Empregador,2,1800
2018,PA,Masculino,3,1,Empregador,6,2533.3333333333335
2019,PA,Masculino,4,1,Empregador,136,3213.6985294117649
2021,PB,Feminino,2,1,Empregador,1,1100
2019,RJ,Masculino,3,1,Empregador,1,3000
2019,SC,Feminino,3,1,Empregador,3,3333.333333333333
2017,AP,Feminino,2,1,Empregador,1,2500
2021,SC,Masculino,3,1,Empregador,1,20000
2016,DF,Masculino,3,1,Empregador,2,2750
2015,BA,Feminino,1,1,Empregador,29,2781.9310344827586
2015,TO,Feminino,1,1,Empregador,13,4169.2307692307695
2012,BA,Masculino,1,1,Empregador,68,2929.0882352941176
2012,PB,Feminino,1,1,Empregador,20,3758.15
2023,AL,Feminino,4,1,Empregador,28,2483.5714285714289
2012,GO,Masculino,1,1,Empregador,167,4774.0479041916169
2023,MT,Feminino,2,1,Empregador,7,3474.2857142857142
2023,ES,Feminino,2,1,Empregador,4,4250
2017,SP,Masculino,2,1,Empregador,24,3283.333333333333
2013,MA,Masculino,1,1,Empregador,45,4122.666666666667
2017,AM,Feminino,2,1,Empregador,1,7000
2013,ES,Masculino,1,1,Empregador,191,5694.9947643979058
2017,AC,Feminino,1,1,Empregador,6,4208.333333333333
2024,MS,Feminino,1,1,Empregador,38,9982.21052631579
2022,MS,Masculino,4,1,Empregador,56,6252.2142857142853
2022,MG,Masculino,1,1,Empregador,315,7156.1809523809525
2020,PA,Feminino,1,1,Empregador,11,3600
2021,BA,Feminino,3,1,Empregador,1,10000
2020,AC,Masculino,4,1,Empregador,40,4013.6249999999986
2017,AP,Masculino,4,1,Empregador,30,3515
2021,SE,Masculino,1,1,Empregador,34,2869.2647058823527
2012,SC,Feminino,4,1,Empregador,11,2467.272727272727
2015,PI,Masculino,4,1,Empregador,92,2489.7608695652179
2023,BA,Feminino,4,1,Empregador,34,3942.3529411764707
2014,PR,Feminino,2,1,Empregador,4,1950
2015,DF,Feminino,4,1,Empregador,20,3680.0000000000005
2023,TO,Feminino,2,1,Empregador,1,1320
2014,SP,Masculino,2,1,Empregador,18,3770.6666666666665
2016,MS,Masculino,2,1,Empregador,9,2744.4444444444443
2022,AM,Feminino,2,1,Empregador,2,8500
2019,RN,Feminino,4,1,Empregador,14,3040.5714285714289
2019,RN,Masculino,3,1,Empregador,1,2000
2022,PI,Feminino,4,1,Empregador,26,3859.2307692307691
2019,RR,Masculino,2,1,Empregador,9,2464.2222222222222
2021,BA,Feminino,1,1,Empregador,19,2300
2024,DF,Feminino,1,1,Empregador,35,7680.0000000000009
2020,CE,Masculino,3,1,Empregador,1,4000
2024,PE,Masculino,1,1,Empregador,80,9116.7499999999982
2020,MS,Masculino,1,1,Empregador,87,7222.8735632183907
2024,RR,Feminino,4,1,Empregador,13,6599.9999999999991
2021,RR,Feminino,1,1,Empregador,8,2475
2022,RS,Masculino,3,1,Empregador,1,5000
2015,ES,Feminino,4,1,Empregador,45,2904.0666666666666
2015,MA,Feminino,4,1,Empregador,23,3168.086956521739
2023,MG,Masculino,4,1,Empregador,197,5569.3350253807112
2023,PA,Masculino,2,1,Empregador,24,2599.166666666667
2013,MT,Feminino,1,1,Empregador,44,3557.409090909091
2023,ES,Feminino,5,1,Empregador,1,7000
2013,MG,Masculino,2,1,Empregador,34,3317.8235294117649
2016,RR,Feminino,5,1,Empregador,1,1200
2013,MA,Feminino,1,1,Empregador,8,2576.5
2018,PR,Feminino,4,1,Empregador,23,3518.8695652173915
2018,MG,Masculino,1,1,Empregador,413,5554.9346246973373
2022,PA,Feminino,1,1,Empregador,29,4686.2068965517246
2019,AM,Masculino,1,1,Empregador,24,4754.166666666667
2024,MS,Feminino,4,1,Empregador,26,8563.3846153846152
2022,TO,Masculino,3,1,Empregador,1,2700
2020,RO,Masculino,5,1,Empregador,1,1200
2016,DF,Masculino,2,1,Empregador,16,5067.5
2012,DF,Masculino,3,1,Empregador,3,3333.3333333333335
2012,DF,Feminino,3,1,Empregador,2,3500
2012,PE,Masculino,4,1,Empregador,59,4635.1864406779659
2016,SP,Masculino,4,1,Empregador,121,3712.8925619834708
2014,AC,Masculino,1,1,Empregador,28,3140.2857142857142
2023,DF,Feminino,5,1,Empregador,1,4000
2013,DF,Feminino,4,1,Empregador,20,6268.9
2017,GO,Masculino,4,1,Empregador,132,4515.431818181818
2017,RJ,Masculino,1,1,Empregador,282,5368.1560283687941
2018,MS,Masculino,4,1,Empregador,55,3475.454545454546
2013,RR,Masculino,5,1,Empregador,2,1650
2020,RS,Masculino,4,1,Empregador,19,3239.7368421052633
2020,PR,Feminino,4,1,Empregador,16,2984.375
2022,PR,Feminino,3,1,Empregador,3,2866.666666666667
2020,MS,Feminino,4,1,Empregador,19,3194.4736842105262
2021,MT,Masculino,4,1,Empregador,72,5743.0555555555566
2012,PE,Masculino,5,1,Empregador,1,6220
2015,ES,Masculino,4,1,Empregador,100,3912.3799999999997
2012,ES,Feminino,1,1,Empregador,64,3139.578125
2015,PE,Feminino,2,1,Empregador,2,10000
2023,BA,Feminino,1,1,Empregador,21,4947.6190476190468
2023,SC,Masculino,2,1,Empregador,7,7571.4285714285716
2014,RR,Feminino,2,1,Empregador,3,4833.333333333333
2014,CE,Masculino,1,1,Empregador,112,4095.3928571428573
2014,RO,Feminino,1,1,Empregador,8,4750
2014,AP,Masculino,1,1,Empregador,17,6866.1176470588225
2016,MT,Masculino,1,1,Empregador,121,5398.9256198347111
2016,GO,Feminino,4,1,Empregador,56,3392.4999999999995
2021,MG,Masculino,4,1,Empregador,178,4628.3707865168535
2019,PR,Feminino,2,1,Empregador,3,2166.6666666666665
2018,RJ,Masculino,1,1,Empregador,299,6539.8795986622063
2024,RO,Feminino,2,1,Empregador,1,5000
2018,DF,Feminino,2,1,Empregador,5,4500
2024,BA,Feminino,1,1,Empregador,31,5952.7741935483873
2020,PB,Masculino,2,1,Empregador,4,2050
2021,AL,Masculino,1,1,Empregador,45,5224.4666666666672
2022,AL,Feminino,2,1,Empregador,2,1250
2017,RJ,Feminino,3,1,Empregador,2,3750
2024,PA,Masculino,3,1,Empregador,1,25000
2018,PI,Feminino,4,1,Empregador,39,3120.74358974359
2020,GO,Masculino,5,1,Empregador,1,5000
2015,SP,Masculino,2,1,Empregador,16,2518.75
2014,DF,Feminino,1,1,Empregador,28,5054.4285714285725
2012,GO,Feminino,4,1,Empregador,41,3104.7804878048782
2014,RJ,Masculino,4,1,Empregador,106,3752.264150943397
2014,BA,Feminino,1,1,Empregador,16,2675
2018,PR,Feminino,1,1,Empregador,199,4809.6381909547745
2018,MA,Masculino,1,1,Empregador,72,3903.3333333333335
2019,SP,Masculino,1,1,Empregador,520,8734.5826923076947
2021,GO,Masculino,2,1,Empregador,13,3228.2307692307695
2019,MG,Feminino,1,1,Empregador,168,4995.9226190476184
2018,PA,Masculino,1,1,Empregador,73,5121.5068493150693
2022,MG,Feminino,5,1,Empregador,1,6000
2013,PI,Feminino,2,1,Empregador,2,1900
2021,CE,Feminino,4,1,Empregador,43,3513.9534883720926
2024,SC,Feminino,2,1,Empregador,5,8900
2018,MA,Masculino,3,1,Empregador,2,10000
2013,AM,Feminino,2,1,Empregador,1,1600
2015,PR,Masculino,1,1,Empregador,398,4612.5226130653273
2012,PR,Masculino,4,1,Empregador,70,3028.5428571428574
2012,CE,Masculino,1,1,Empregador,87,2963.4252873563219
2012,PE,Feminino,4,1,Empregador,25,2996.92
2015,PR,Feminino,5,1,Empregador,1,1000
2014,DF,Masculino,2,1,Empregador,4,1925
2023,SE,Masculino,4,1,Empregador,62,2896.4516129032259
2023,PI,Masculino,4,1,Empregador,59,4423.8983050847464
2013,PI,Feminino,4,1,Empregador,25,2301.6
2016,PR,Masculino,4,1,Empregador,83,3665.542168674699
2016,PR,Feminino,3,1,Empregador,8,2270
2014,MS,Feminino,3,1,Empregador,2,2000
2014,MS,Masculino,5,1,Empregador,1,6000
2016,PB,Masculino,2,1,Empregador,6,1623.3333333333333
2013,RR,Feminino,1,1,Empregador,8,2896.25
2022,RR,Feminino,2,1,Empregador,2,4000
2022,RS,Feminino,4,1,Empregador,8,3917
2024,PR,Feminino,1,1,Empregador,152,7546.0657894736842
2021,CE,Masculino,2,1,Empregador,11,4563.636363636364
2017,MG,Feminino,1,1,Empregador,181,3997.6740331491715
2024,PB,Masculino,3,1,Empregador,4,10625
2018,PB,Masculino,2,1,Empregador,11,2277.636363636364
2019,AL,Feminino,2,1,Empregador,1,750
2021,SC,Feminino,1,1,Empregador,219,5075.8584474885838
2024,PR,Feminino,5,1,Empregador,1,1500
2022,RS,Masculino,5,1,Empregador,1,3000
2022,RO,Masculino,4,1,Empregador,34,4802.9117647058811
2018,GO,Feminino,3,1,Empregador,1,2600
2015,RO,Masculino,2,1,Empregador,4,2275
2012,SP,Feminino,4,1,Empregador,23,2093.2173913043475
2014,PR,Feminino,1,1,Empregador,175,4323.52
2014,GO,Feminino,9,1,Empregador,1,2500
2023,DF,Masculino,1,1,Empregador,64,13737.500000000002
2017,AM,Feminino,4,1,Empregador,28,4227.6428571428578
2017,PE,Masculino,5,1,Empregador,1,8000
2021,RS,Feminino,2,1,Empregador,2,3600
2018,TO,Feminino,1,1,Empregador,12,3641.6666666666665
2017,AC,Feminino,4,1,Empregador,28,2381.6785714285716
2021,GO,Feminino,1,1,Empregador,63,6291.1269841269841
2018,SP,Masculino,3,1,Empregador,39,7510.461538461539
2018,RJ,Masculino,3,1,Empregador,6,3666.6666666666665
2024,ES,Feminino,4,1,Empregador,30,6601.2000000000007
2019,MS,Feminino,1,1,Empregador,84,4799.1190476190468
2017,SE,Feminino,2,1,Empregador,2,1100
2017,RS,Masculino,4,1,Empregador,33,2905.030303030303
2020,GO,Feminino,1,1,Empregador,33,4960.3030303030309
2018,MT,Masculino,4,1,Empregador,110,5237.2636363636375
2021,SC,Feminino,2,1,Empregador,4,3800
2016,ES,Feminino,1,1,Empregador,86,3709.302325581396
2020,AP,Feminino,2,1,Empregador,2,2750
2024,MS,Feminino,3,1,Empregador,2,4000
2024,PI,Feminino,2,1,Empregador,1,700
2012,BA,Feminino,1,1,Empregador,32,4421
2012,PA,Masculino,3,1,Empregador,3,2333.333333333333
2012,PA,Feminino,2,1,Empregador,3,1133.3333333333333
2014,DF,Masculino,1,1,Empregador,56,8473.2142857142844
2015,RR,Masculino,2,1,Empregador,4,1425
2015,DF,Masculino,2,1,Empregador,7,4785.7142857142853
2016,BA,Masculino,4,1,Empregador,139,2957.0503597122306
2012,RR,Feminino,1,1,Empregador,4,3450
2017,TO,Feminino,4,1,Empregador,12,4360.333333333333
2014,AP,Feminino,1,1,Empregador,8,4050
2016,MT,Feminino,1,1,Empregador,41,4153.1707317073169
2020,ES,Feminino,5,1,Empregador,1,2000
2022,RR,Masculino,1,1,Empregador,12,8625
2018,AC,Feminino,2,1,Empregador,2,2250
2019,RS,Feminino,2,1,Empregador,3,9666.6666666666661
2017,AL,Masculino,3,1,Empregador,2,937
2024,BA,Feminino,4,1,Empregador,40,3957.4500000000003
2019,PA,Masculino,1,1,Empregador,74,7289.2837837837833
2020,PR,Feminino,3,1,Empregador,5,3500
2020,CE,Feminino,1,1,Empregador,19,6624.2105263157891
2021,RJ,Feminino,5,1,Empregador,1,3000
2024,AM,Feminino,5,1,Empregador,2,2210
2022,DF,Masculino,2,1,Empregador,21,8166.6666666666661
2021,RR,Masculino,1,1,Empregador,6,5750
2020,BA,Masculino,4,1,Empregador,75,2805.04
2016,DF,Masculino,1,1,Empregador,77,8307.7922077922085
2015,MS,Masculino,1,1,Empregador,128,4365.2343749999991
2012,AC,Feminino,1,1,Empregador,10,5842.2
2012,AM,Masculino,4,1,Empregador,89,3724.5168539325841
2012,PA,Feminino,1,1,Empregador,34,7055
2014,MG,Feminino,4,1,Empregador,66,2677.4848484848485
2023,MT,Masculino,4,1,Empregador,93,8048.4946236559135
2013,SP,Feminino,3,1,Empregador,10,2417.7999999999997
2016,AM,Masculino,2,1,Empregador,3,4833.333333333333
2013,MA,Masculino,4,1,Empregador,69,2321.8260869565215
