ano,sigla_uf,sexo,raca_cor,condicao_forca_trabalho,categoria_ocupacao,total_pessoas,rendimento_medio_trabalho
2018,MS,Feminino,Amarela,Na força de trabalho,Conta própria,241,981.71
2021,SP,Masculino,Preta,Na força de trabalho,Conta própria,210,2339.31
2021,PR,Feminino,Parda,Na força de trabalho,Conta própria,10,3150.0
2022,RS,Feminino,Amarela,Na força de trabalho,Conta própria,8,1951.5
2024,PR,Feminino,Parda,Na força de trabalho,Conta própria,12,2301.0
2021,SP,Feminino,Amarela,Na força de trabalho,Conta própria,4,1875.0
2020,PB,Feminino,Branca,Na força de trabalho,Conta própria,77,1188.57
2020,PA,Masculino,Branca,Na força de trabalho,Conta própria,141,1375.39
2019,BA,Masculino,Parda,Na força de trabalho,Conta própria,7,438.43
2021,RO,Masculino,Parda,Na força de trabalho,Conta própria,6,3283.33
2024,AL,Masculino,Amarela,Na força de trabalho,Conta própria,662,1599.87
2022,TO,Feminino,Preta,Na força de trabalho,Conta própria,25,1066.96
2021,ES,Feminino,Branca,Na força de trabalho,Conta própria,299,1793.96
2018,SE,Masculino,Branca,Na força de trabalho,Conta própria,158,1261.43
2024,PI,Masculino,Preta,Na força de trabalho,Conta própria,103,1347.54
2021,SE,Masculino,Branca,Na força de trabalho,Conta própria,142,1096.06
2020,ES,Masculino,Amarela,Na força de trabalho,Conta própria,2,1750.0
2019,AC,Feminino,Amarela,Na força de trabalho,Conta própria,1,998.0
2012,MG,Feminino,Amarela,Na força de trabalho,Conta própria,559,679.78
2012,RO,Feminino,Branca,Na força de trabalho,Conta própria,92,763.3
2014,PR,Feminino,Parda,Na força de trabalho,Conta própria,10,2420.0
2014,RJ,Feminino,Branca,Na força de trabalho,Conta própria,703,1413.38
2014,AM,Feminino,Branca,Na força de trabalho,Conta própria,88,1309.43
2016,PE,Masculino,Branca,Na força de trabalho,Conta própria,444,1393.72
2013,PE,Feminino,Preta,Na força de trabalho,Conta própria,34,520.97
2014,SC,Masculino,Não informado,Na força de trabalho,Conta própria,33,1370.58
2017,ES,Feminino,Preta,Na força de trabalho,Conta própria,90,997.89
2014,PB,Masculino,Preta,Na força de trabalho,Conta própria,52,813.36
2017,MT,Feminino,Preta,Na força de trabalho,Conta própria,50,1364.94
2016,SC,Feminino,Parda,Na força de trabalho,Conta própria,6,1783.33
2017,PI,Feminino,Preta,Na força de trabalho,Conta própria,52,553.29
2013,RS,Masculino,Parda,Na força de trabalho,Conta própria,1,3000.0
2021,RS,Masculino,Preta,Na força de trabalho,Conta própria,75,1715.2
2018,MA,Feminino,Amarela,Na força de trabalho,Conta própria,969,563.47
2019,SE,Masculino,Preta,Na força de trabalho,Conta própria,67,840.7
2022,AM,Masculino,Branca,Na força de trabalho,Conta própria,195,1714.26
2016,AC,Masculino,Amarela,Na força de trabalho,Conta própria,690,1020.33
2017,SC,Masculino,Amarela,Na força de trabalho,Conta própria,6,1266.67
2022,SC,Masculino,Amarela,Na força de trabalho,Conta própria,355,2841.02
2017,PR,Masculino,Amarela,Na força de trabalho,Conta própria,5,1447.4
2020,RS,Masculino,Preta,Na força de trabalho,Conta própria,56,1830.27
2022,BA,Masculino,Amarela,Na força de trabalho,Conta própria,979,1179.28
2022,CE,Feminino,Branca,Na força de trabalho,Conta própria,250,1044.15
2018,DF,Feminino,Branca,Na força de trabalho,Conta própria,141,2239.15
2024,BA,Masculino,Amarela,Na força de trabalho,Conta própria,1008,1370.71
2024,BA,Feminino,Amarela,Na força de trabalho,Conta própria,493,1068.0
2024,RS,Masculino,Amarela,Na força de trabalho,Conta própria,10,2201.2
2022,ES,Feminino,Branca,Na força de trabalho,Conta própria,326,2148.92
2020,PB,Masculino,Preta,Na força de trabalho,Conta própria,40,913.5
2020,PA,Feminino,Branca,Na força de trabalho,Conta própria,88,1332.05
2024,GO,Feminino,Branca,Na força de trabalho,Conta própria,295,2877.44
2024,GO,Masculino,Preta,Na força de trabalho,Conta própria,120,2706.23
2020,CE,Feminino,Amarela,Na força de trabalho,Conta própria,390,765.04
2020,RO,Masculino,Amarela,Na força de trabalho,Conta própria,405,1578.61
2021,MS,Masculino,Preta,Na força de trabalho,Conta própria,55,1832.55
2015,PI,Feminino,Amarela,Na força de trabalho,Conta própria,435,410.84
2015,TO,Feminino,Branca,Na força de trabalho,Conta própria,58,1411.79
2012,BA,Masculino,Amarela,Na força de trabalho,Conta própria,1605,639.43
2012,ES,Feminino,Branca,Na força de trabalho,Conta própria,323,1099.64
2015,RS,Masculino,Amarela,Na força de trabalho,Conta própria,3,1033.33
2023,MG,Masculino,Branca,Na força de trabalho,Conta própria,1321,2746.28
2023,CE,Feminino,Preta,Na força de trabalho,Conta própria,64,891.88
2023,RN,Feminino,Amarela,Na força de trabalho,Conta própria,122,1316.72
2023,PB,Feminino,Preta,Na força de trabalho,Conta própria,33,1049.7
2023,SE,Masculino,Preta,Na força de trabalho,Conta própria,55,1309.16
2014,AM,Feminino,Amarela,Na força de trabalho,Conta própria,4,225.0
2016,SP,Masculino,Amarela,Na força de trabalho,Conta própria,2,1100.0
2013,PR,Masculino,Parda,Na força de trabalho,Conta própria,22,2839.43
2017,BA,Feminino,Preta,Na força de trabalho,Conta própria,285,583.57
2013,RO,Feminino,Parda,Na força de trabalho,Conta própria,2,875.0
2013,MT,Feminino,Amarela,Na força de trabalho,Conta própria,2,2000.0
2016,GO,Masculino,Amarela,Na força de trabalho,Conta própria,844,1689.44
2018,RN,Feminino,Branca,Na força de trabalho,Conta própria,147,997.76
2021,PR,Masculino,Amarela,Na força de trabalho,Conta própria,7,1185.71
2017,PB,Feminino,Amarela,Na força de trabalho,Conta própria,308,689.63
2019,AP,Masculino,Preta,Na força de trabalho,Conta própria,36,1154.11
2020,PA,Feminino,Amarela,Na força de trabalho,Conta própria,2,750.0
2020,PA,Masculino,Amarela,Na força de trabalho,Conta própria,4,1050.0
2024,PR,Masculino,Amarela,Na força de trabalho,Conta própria,7,2014.29
2020,SC,Feminino,Parda,Na força de trabalho,Conta própria,2,1522.5
2016,AC,Feminino,Parda,Na força de trabalho,Conta própria,1,200.0
2017,MG,Feminino,Amarela,Na força de trabalho,Conta própria,2,650.0
2024,DF,Masculino,Parda,Na força de trabalho,Conta própria,3,2833.33
2017,AL,Masculino,Amarela,Na força de trabalho,Conta própria,4,850.0
2020,MA,Masculino,Preta,Na força de trabalho,Conta própria,173,874.05
2024,PA,Masculino,Parda,Na força de trabalho,Conta própria,4,2303.0
2021,MT,Masculino,Branca,Na força de trabalho,Conta própria,335,2879.52
2020,RR,Feminino,Amarela,Na força de trabalho,Conta própria,7,850.0
2020,ES,Feminino,Amarela,Na força de trabalho,Conta própria,1,3000.0
2014,TO,Feminino,Parda,Na força de trabalho,Conta própria,1,100.0
2016,DF,Masculino,Parda,Na força de trabalho,Conta própria,4,5627.5
2015,MG,Masculino,Parda,Na força de trabalho,Conta própria,3,5400.0
2012,PI,Feminino,Branca,Na força de trabalho,Conta própria,120,312.1
2015,RO,Masculino,Branca,Na força de trabalho,Conta própria,332,1544.08
2012,PR,Feminino,Amarela,Na força de trabalho,Conta própria,3,440.67
2015,MT,Masculino,Parda,Na força de trabalho,Conta própria,7,2185.71
2023,PE,Masculino,Preta,Na força de trabalho,Conta própria,149,1076.05
2023,MS,Feminino,Branca,Na força de trabalho,Conta própria,171,2477.31
2023,TO,Masculino,Branca,Na força de trabalho,Conta própria,108,2979.29
2014,PI,Feminino,Amarela,Na força de trabalho,Conta própria,1,900.0
2013,GO,Masculino,Branca,Na força de trabalho,Conta própria,481,1983.82
2014,RS,Masculino,Branca,Na força de trabalho,Conta própria,2357,1956.61
2014,SP,Feminino,Amarela,Na força de trabalho,Conta própria,293,1082.69
2014,MG,Masculino,Não informado,Na força de trabalho,Conta própria,1,800.0
2018,MG,Feminino,Branca,Na força de trabalho,Conta própria,617,1270.32
2019,SE,Feminino,Branca,Na força de trabalho,Conta própria,75,736.23
2018,RR,Masculino,Amarela,Na força de trabalho,Conta própria,349,1137.5
2022,RJ,Masculino,Parda,Na força de trabalho,Conta própria,12,3678.0
2020,MT,Feminino,Preta,Na força de trabalho,Conta própria,33,1088.33
2018,SP,Feminino,Preta,Na força de trabalho,Conta própria,118,1235.09
2024,AM,Masculino,Branca,Na força de trabalho,Conta própria,175,1889.87
2021,PI,Feminino,Amarela,Na força de trabalho,Conta própria,327,624.46
2019,ES,Masculino,Preta,Na força de trabalho,Conta própria,174,1658.1
2020,PB,Masculino,Branca,Na força de trabalho,Conta própria,184,2136.62
2019,RR,Feminino,Branca,Na força de trabalho,Conta própria,41,1359.46
2024,PB,Masculino,Amarela,Na força de trabalho,Conta própria,491,1210.1
2020,CE,Feminino,Parda,Na força de trabalho,Conta própria,2,1550.0
2024,PE,Feminino,Parda,Na força de trabalho,Conta própria,2,956.0
2022,DF,Masculino,Amarela,Na força de trabalho,Conta própria,302,2490.43
2022,DF,Feminino,Preta,Na força de trabalho,Conta própria,46,2195.33
2020,PB,Masculino,Amarela,Na força de trabalho,Conta própria,1,1500.0
2015,ES,Feminino,Amarela,Na força de trabalho,Conta própria,280,1124.84
2015,TO,Masculino,Parda,Na força de trabalho,Conta própria,2,3300.0
2015,PB,Masculino,Amarela,Na força de trabalho,Conta própria,690,788.42
2012,RJ,Masculino,Amarela,Na força de trabalho,Conta própria,1006,1204.17
2012,PA,Masculino,Branca,Na força de trabalho,Conta própria,303,1183.67
2012,RO,Masculino,Branca,Na força de trabalho,Conta própria,331,1186.48
2023,MS,Feminino,Preta,Na força de trabalho,Conta própria,26,1992.69
2014,AL,Masculino,Parda,Na força de trabalho,Conta própria,2,900.0
2014,AC,Masculino,Amarela,Na força de trabalho,Conta própria,5,534.8
2016,MA,Feminino,Parda,Na força de trabalho,Conta própria,9,498.89
2013,RN,Feminino,Amarela,Na força de trabalho,Conta própria,223,513.1
2018,AM,Masculino,Parda,Na força de trabalho,Conta própria,7,1578.57
2018,MG,Masculino,Branca,Na força de trabalho,Conta própria,1449,1880.86
2019,PR,Masculino,Preta,Na força de trabalho,Conta própria,94,1780.62
2017,AC,Masculino,Amarela,Na força de trabalho,Conta própria,782,900.32
2017,AC,Feminino,Parda,Na força de trabalho,Conta própria,1,600.0
2018,SC,Feminino,Amarela,Na força de trabalho,Conta própria,156,1428.95
2020,SC,Masculino,Parda,Na força de trabalho,Conta própria,3,1183.33
2019,AM,Masculino,Amarela,Na força de trabalho,Conta própria,74,520.22
2017,PB,Masculino,Amarela,Na força de trabalho,Conta própria,658,856.43
2017,PB,Masculino,Preta,Na força de trabalho,Conta própria,65,988.69
2022,BA,Masculino,Preta,Na força de trabalho,Conta própria,441,1076.79
2019,PR,Feminino,Não informado,Na força de trabalho,Conta própria,1,400.0
2022,CE,Feminino,Preta,Na força de trabalho,Conta própria,62,790.32
2019,TO,Masculino,Amarela,Na força de trabalho,Conta própria,421,1250.46
2022,ES,Masculino,Parda,Na força de trabalho,Conta própria,2,856.0
2019,MA,Feminino,Amarela,Na força de trabalho,Conta própria,10,536.5
2020,CE,Masculino,Preta,Na força de trabalho,Conta própria,68,862.24
2018,AP,Masculino,Amarela,Na força de trabalho,Conta própria,323,1092.28
2015,CE,Feminino,Parda,Na força de trabalho,Conta própria,2,300.0
2015,AP,Masculino,Preta,Na força de trabalho,Conta própria,50,965.82
2012,AP,Masculino,Amarela,Na força de trabalho,Conta própria,321,868.64
2014,DF,Masculino,Branca,Na força de trabalho,Conta própria,186,2563.74
2012,CE,Feminino,Amarela,Na força de trabalho,Conta própria,1,100.0
2023,TO,Masculino,Preta,Na força de trabalho,Conta própria,80,1808.36
2023,MT,Feminino,Branca,Na força de trabalho,Conta própria,194,3015.77
2014,PA,Feminino,Parda,Na força de trabalho,Conta própria,3,466.67
2014,GO,Feminino,Branca,Na força de trabalho,Conta própria,299,1486.39
2013,AC,Masculino,Amarela,Na força de trabalho,Conta própria,834,829.91
2014,RS,Feminino,Parda,Na força de trabalho,Conta própria,3,541.33
2013,PB,Masculino,Amarela,Na força de trabalho,Conta própria,1,700.0
2017,RN,Masculino,Branca,Na força de trabalho,Conta própria,271,1109.94
2016,GO,Feminino,Amarela,Na força de trabalho,Conta própria,373,1193.0
2016,MS,Masculino,Amarela,Na força de trabalho,Conta própria,380,1733.38
2013,SE,Feminino,Branca,Na força de trabalho,Conta própria,121,767.08
2018,RJ,Feminino,Amarela,Na força de trabalho,Conta própria,648,1319.86
2018,RJ,Feminino,Preta,Na força de trabalho,Conta própria,228,1216.64
2021,PR,Feminino,Amarela,Na força de trabalho,Conta própria,2,225.0
2017,PR,Feminino,Parda,Na força de trabalho,Conta própria,18,1370.78
2021,PI,Feminino,Parda,Na força de trabalho,Conta própria,1,30.0
2020,RS,Feminino,Parda,Na força de trabalho,Conta própria,2,2100.0
2024,RJ,Feminino,Parda,Na força de trabalho,Conta própria,10,3410.0
2021,BA,Feminino,Amarela,Na força de trabalho,Conta própria,8,920.62
2019,MT,Masculino,Branca,Na força de trabalho,Conta própria,366,2677.05
2024,GO,Feminino,Preta,Na força de trabalho,Conta própria,65,2169.02
2018,PI,Feminino,Amarela,Na força de trabalho,Conta própria,454,533.5
2016,MS,Feminino,Amarela,Na força de trabalho,Conta própria,1,500.0
2019,AC,Masculino,Branca,Na força de trabalho,Conta própria,139,1575.12
2015,RS,Feminino,Amarela,Na força de trabalho,Conta própria,2,1075.0
2012,RN,Masculino,Amarela,Na força de trabalho,Conta própria,466,843.22
2023,RN,Feminino,Preta,Na força de trabalho,Conta própria,24,925.25
2014,MG,Masculino,Branca,Na força de trabalho,Conta própria,1481,1704.09
2023,SC,Feminino,Amarela,Na força de trabalho,Conta própria,3,2533.33
2017,PE,Feminino,Amarela,Na força de trabalho,Conta própria,428,847.19
2014,PE,Feminino,Amarela,Na força de trabalho,Conta própria,1,200.0
2014,PR,Feminino,Não informado,Na força de trabalho,Conta própria,1,600.0
2013,AL,Feminino,Preta,Na força de trabalho,Conta própria,28,399.65
2018,PR,Masculino,Branca,Na força de trabalho,Conta própria,1792,2395.68
2017,SC,Masculino,Amarela,Na força de trabalho,Conta própria,355,1833.48
2018,SP,Masculino,Preta,Na força de trabalho,Conta própria,203,1851.1
2024,SP,Feminino,Amarela,Na força de trabalho,Conta própria,499,2082.25
2024,ES,Feminino,Preta,Na força de trabalho,Conta própria,67,1692.48
2019,ES,Masculino,Amarela,Na força de trabalho,Conta própria,9,1333.11
2024,BA,Feminino,Parda,Na força de trabalho,Conta própria,3,1300.0
2019,PI,Masculino,Branca,Na força de trabalho,Conta própria,181,881.1
2022,AC,Masculino,Parda,Na força de trabalho,Conta própria,6,1741.67
2024,DF,Masculino,Preta,Na força de trabalho,Conta própria,65,2711.32
2017,AP,Masculino,Amarela,Na força de trabalho,Conta própria,325,1244.3
2024,DF,Feminino,Parda,Na força de trabalho,Conta própria,1,1500.0
2014,TO,Feminino,Preta,Na força de trabalho,Conta própria,18,953.89
2016,DF,Masculino,Amarela,Na força de trabalho,Conta própria,319,1735.02
2019,MG,Feminino,Amarela,Na força de trabalho,Conta própria,2,600.0
2014,MA,Masculino,Branca,Na força de trabalho,Conta própria,626,826.15
2023,RO,Feminino,Preta,Na força de trabalho,Conta própria,26,1564.23
2023,MG,Masculino,Preta,Na força de trabalho,Conta própria,323,2217.36
2014,PR,Masculino,Amarela,Na força de trabalho,Conta própria,623,1538.46
2023,MT,Feminino,Parda,Na força de trabalho,Conta própria,5,1770.0
2016,PA,Masculino,Branca,Na força de trabalho,Conta própria,318,1141.64
2014,RJ,Feminino,Parda,Na força de trabalho,Conta própria,4,1062.5
2016,MA,Masculino,Parda,Na força de trabalho,Conta própria,10,530.7
2013,RS,Masculino,Branca,Na força de trabalho,Conta própria,2285,1831.29
2017,RJ,Masculino,Parda,Na força de trabalho,Conta própria,13,2419.92
2022,RR,Feminino,Amarela,Na força de trabalho,Conta própria,5,1102.4
2018,RR,Masculino,Parda,Na força de trabalho,Conta própria,2,927.0
2021,PB,Masculino,Amarela,Na força de trabalho,Conta própria,5,1370.0
2020,MG,Masculino,Amarela,Na força de trabalho,Conta própria,1292,1568.05
2024,MT,Masculino,Amarela,Na força de trabalho,Conta própria,4,2525.0
2022,ES,Masculino,Preta,Na força de trabalho,Conta própria,158,2342.41
2024,GO,Feminino,Amarela,Na força de trabalho,Conta própria,2,956.0
2021,SC,Feminino,Preta,Na força de trabalho,Conta própria,25,1792.0
2024,RR,Masculino,Branca,Na força de trabalho,Conta própria,83,2487.78
2022,DF,Feminino,Amarela,Na força de trabalho,Conta própria,150,1753.85
2020,RR,Masculino,Amarela,Na força de trabalho,Conta própria,11,913.18
2020,DF,Masculino,Amarela,Na força de trabalho,Conta própria,195,2034.06
2012,PI,Feminino,Preta,Na força de trabalho,Conta própria,40,232.0
2012,SC,Feminino,Preta,Na força de trabalho,Conta própria,7,1214.29
2012,MA,Feminino,Preta,Na força de trabalho,Conta própria,206,297.08
2012,SE,Feminino,Amarela,Na força de trabalho,Conta própria,2,450.0
2023,PR,Feminino,Preta,Na força de trabalho,Conta própria,40,1499.25
2012,RS,Feminino,Amarela,Na força de trabalho,Conta própria,2,1045.0
2023,TO,Feminino,Amarela,Na força de trabalho,Conta própria,142,1613.73
2013,MS,Masculino,Parda,Na força de trabalho,Conta própria,8,3262.5
2023,GO,Feminino,Amarela,Na força de trabalho,Conta própria,3,650.0
2013,MA,Masculino,Amarela,Na força de trabalho,Conta própria,3399,553.6
2017,MA,Feminino,Branca,Na força de trabalho,Conta própria,248,792.25
2024,SC,Feminino,Amarela,Na força de trabalho,Conta própria,186,2644.52
2017,RJ,Feminino,Não informado,Na força de trabalho,Conta própria,3,3500.0
2020,SP,Masculino,Amarela,Na força de trabalho,Conta própria,554,1954.95
2019,SC,Masculino,Preta,Na força de trabalho,Conta própria,69,1866.61
2019,SC,Masculino,Parda,Na força de trabalho,Conta própria,2,1750.0
2022,MS,Feminino,Amarela,Na força de trabalho,Conta própria,2,1056.0
2024,MT,Feminino,Amarela,Na força de trabalho,Conta própria,3,1200.0
2024,RS,Feminino,Branca,Na força de trabalho,Conta própria,1050,3117.3
2024,PA,Feminino,Amarela,Na força de trabalho,Conta própria,4,550.0
2022,GO,Feminino,Amarela,Na força de trabalho,Conta própria,1,1800.0
2017,AP,Masculino,Branca,Na força de trabalho,Conta própria,49,988.2
2021,MT,Feminino,Parda,Na força de trabalho,Conta própria,2,750.0
2020,RJ,Feminino,Amarela,Na força de trabalho,Conta própria,1,1100.0
2015,SE,Feminino,Preta,Na força de trabalho,Conta própria,34,545.38
2015,GO,Feminino,Parda,Na força de trabalho,Conta própria,3,762.67
2023,SE,Masculino,Amarela,Na força de trabalho,Conta própria,327,1222.12
2014,GO,Feminino,Amarela,Na força de trabalho,Conta própria,373,1105.81
2018,PR,Masculino,Amarela,Na força de trabalho,Conta própria,735,1682.14
2013,SE,Masculino,Amarela,Na força de trabalho,Conta própria,696,698.8
2018,MG,Masculino,Preta,Na força de trabalho,Conta própria,339,1369.23
2019,SP,Masculino,Branca,Na força de trabalho,Conta própria,1724,2883.17
2022,SC,Masculino,Amarela,Na força de trabalho,Conta própria,10,2410.0
