ano,sigla_uf,sexo,faixa_etaria,media_aposentadoria_pensao,media_pensao_alimenticia,media_programas_sociais,media_outros_rendimentos,total_respondentes
2018,AL,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,196
2018,BA,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,2.0,231
2018,BA,Masculino,Outras idades / Não mapeado,1.97,1.99,1.98,1.96,198
2018,BA,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,267
2018,BA,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,239
2018,BA,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.98,296
2018,BA,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,410
2018,BA,Masculino,Outras idades / Não mapeado,2.0,1.98,1.99,1.95,152
2018,BA,Masculino,Outras idades / Não mapeado,1.87,2.0,2.0,1.93,92
2018,TO,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.97,58
2018,TO,Masculino,60 anos ou mais,2.0,2.0,2.0,1.99,84
2018,TO,Feminino,45 a 59 anos,1.98,2.0,2.0,2.0,103
2018,TO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.96,70
2018,TO,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,50
2018,TO,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,110
2018,TO,Feminino,60 anos ou mais,2.0,2.0,1.99,2.0,89
2018,TO,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.98,66
2018,TO,Masculino,Outras idades / Não mapeado,2.0,2.0,1.98,1.98,92
2018,TO,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,18
2018,TO,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,1.96,24
2018,SE,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,155
2018,SE,Masculino,Outras idades / Não mapeado,1.95,2.0,1.98,1.99,116
2018,SE,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.98,198
2018,SE,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.98,101
2018,SE,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,2.0,163
2018,SE,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,172
2018,SE,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,234
2018,SE,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,1.98,45
2018,SP,Feminino,Outras idades / Não mapeado,1.99,1.99,1.98,2.0,153
2018,SP,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,133
2018,SP,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.86,42
2018,SP,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,120
2018,SP,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,109
2018,SP,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.9,152
2018,SP,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,98
2018,SP,Masculino,Outras idades / Não mapeado,1.9,2.0,2.0,1.79,39
2018,SP,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,1.92,51
2018,SC,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,206
2018,SC,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.99,189
2018,SC,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.97,188
2018,SC,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.85,101
2018,SC,Masculino,60 anos ou mais,1.98,2.0,1.99,1.99,203
2018,SC,Feminino,Outras idades / Não mapeado,1.97,2.0,2.0,1.96,76
2018,SC,Masculino,Outras idades / Não mapeado,1.99,1.99,1.98,1.99,190
2018,SC,Feminino,60 anos ou mais,1.99,1.99,1.99,1.99,176
2018,SC,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,165
2018,SC,Masculino,Outras idades / Não mapeado,1.99,1.99,1.98,1.97,187
2018,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.93,29
2018,RS,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,356
2018,RS,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.9,146
2018,RS,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.92,305
2018,RS,Feminino,Outras idades / Não mapeado,1.98,2.0,1.98,1.99,278
2018,RS,Feminino,Outras idades / Não mapeado,1.99,2.0,1.98,1.97,274
2018,RS,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,280
2018,RS,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,226
2018,RS,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.97,257
2018,MA,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,27
2018,MA,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,94
2018,MA,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,2.0,141
2018,MA,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.97,71
2018,MA,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,116
2018,MA,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,219
2018,MA,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,167
2018,MA,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,107
2018,CE,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,2.0,285
2018,CE,Masculino,Outras idades / Não mapeado,1.98,1.99,1.99,1.97,177
2018,CE,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.99,296
2018,CE,Masculino,45 a 59 anos,1.99,2.0,2.0,2.0,376
2018,CE,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.99,267
2018,CE,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,291
2018,CE,Masculino,Outras idades / Não mapeado,1.91,2.0,2.0,1.97,79
2018,CE,Masculino,Outras idades / Não mapeado,1.98,1.99,1.98,1.98,207
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,2
2018,MG,Feminino,Outras idades / Não mapeado,1.91,2.0,2.0,2.0,11
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,2
2018,MG,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,9
2018,MG,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,9
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,7
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,3
2018,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.8,5
2018,MG,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,1
2018,ES,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,285
2018,ES,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.96,246
2018,ES,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.96,238
2018,ES,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,304
2018,ES,Feminino,60 anos ou mais,2.0,2.0,2.0,2.0,270
2018,ES,Masculino,60 anos ou mais,2.0,2.0,2.0,2.0,252
2018,ES,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.89,117
2018,ES,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,213
2018,ES,Feminino,Outras idades / Não mapeado,1.91,2.0,2.0,1.9,88
2018,ES,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.92,214
2018,ES,Masculino,Outras idades / Não mapeado,1.95,2.0,2.0,1.97,58
2018,MS,Feminino,Outras idades / Não mapeado,1.97,1.97,2.0,1.97,274
2018,MS,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.94,299
2018,MS,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,243
2018,MS,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,278
2018,MS,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.94,169
2018,MS,Feminino,Outras idades / Não mapeado,2.0,1.99,1.99,1.98,284
2018,GO,Feminino,Outras idades / Não mapeado,1.84,2.0,2.0,1.93,57
2018,GO,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.85,94
2018,GO,Masculino,Outras idades / Não mapeado,2.0,1.99,2.0,1.95,134
2018,GO,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.99,188
2018,GO,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,152
2018,GO,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,150
2018,GO,Feminino,Outras idades / Não mapeado,1.85,2.0,2.0,1.97,40
2018,GO,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,1.94,90
2018,GO,Masculino,Outras idades / Não mapeado,1.9,2.0,2.0,1.94,49
2018,DF,Feminino,60 anos ou mais,1.99,1.99,2.0,2.0,104
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.98,91
2018,DF,Feminino,45 a 59 anos,2.0,2.0,1.99,2.0,126
2018,DF,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,79
2018,DF,Feminino,Outras idades / Não mapeado,1.99,1.99,2.0,1.94,79
2018,DF,Masculino,60 anos ou mais,2.0,2.0,1.99,1.99,118
2018,DF,Feminino,Outras idades / Não mapeado,2.0,1.99,2.0,1.97,114
2018,DF,Feminino,Outras idades / Não mapeado,1.93,2.0,2.0,1.9,30
2018,DF,Masculino,Outras idades / Não mapeado,1.92,2.0,2.0,1.85,13
2018,DF,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.96,94
2018,DF,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.94,35
2018,PA,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,74
2018,PA,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.99,89
2018,PA,Feminino,Outras idades / Não mapeado,1.96,2.0,2.0,2.0,23
2018,PA,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.97,39
2018,PA,Masculino,15 a 29 anos,2.0,2.0,2.0,1.99,86
2018,PA,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,1.99,78
2018,PI,Feminino,Outras idades / Não mapeado,1.98,1.98,1.99,1.99,192
2018,PI,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,46
2018,PI,Feminino,0 a 14 anos,1.99,2.0,2.0,2.0,148
2018,PI,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,2.0,79
2018,PI,Feminino,Outras idades / Não mapeado,1.95,2.0,2.0,2.0,60
2018,PI,Feminino,30 a 44 anos,1.98,2.0,2.0,2.0,153
2018,PI,Masculino,Outras idades / Não mapeado,1.98,1.98,1.97,1.97,100
2018,PI,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.96,102
2018,PI,Masculino,Outras idades / Não mapeado,1.97,1.97,2.0,1.97,32
2018,PB,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,1.98,334
2018,PB,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,450
2018,PB,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,345
2018,PB,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,1.98,342
2018,PB,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.97,253
2018,PB,Masculino,Outras idades / Não mapeado,1.94,2.0,2.0,1.93,104
2018,PB,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,356
2018,PB,Masculino,Outras idades / Não mapeado,1.96,1.99,2.0,1.96,250
2018,PE,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,299
2018,PE,Feminino,Outras idades / Não mapeado,1.98,1.98,1.99,2.0,288
2018,PE,Masculino,30 a 44 anos,1.98,2.0,2.0,2.0,224
2018,PE,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.99,288
2018,PE,Feminino,Outras idades / Não mapeado,1.98,1.99,1.99,1.98,171
2018,PE,Feminino,Outras idades / Não mapeado,1.99,1.98,2.0,1.99,220
2018,MT,Masculino,Outras idades / Não mapeado,1.97,2.0,1.99,1.93,227
2018,MT,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.92,291
2018,MT,Feminino,Outras idades / Não mapeado,1.88,1.97,2.0,1.96,73
2018,MT,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,1.98,382
2018,MT,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,303
2018,MT,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,313
2018,MT,Feminino,Outras idades / Não mapeado,1.91,1.99,2.0,1.95,149
2018,MT,Feminino,Outras idades / Não mapeado,1.88,1.98,2.0,1.91,92
2018,MT,Masculino,Outras idades / Não mapeado,1.82,2.0,2.0,1.93,82
2018,RO,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,299
2018,RO,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,284
2018,RO,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,261
2018,RO,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,289
2018,RO,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,406
2018,RO,Masculino,Outras idades / Não mapeado,1.98,2.0,1.99,1.95,199
2018,RO,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.99,304
2018,RO,Masculino,Outras idades / Não mapeado,1.95,1.99,2.0,1.95,84
2018,RR,Feminino,60 anos ou mais,1.99,1.97,1.99,1.99,194
2018,RR,Masculino,Outras idades / Não mapeado,1.99,1.97,1.98,1.98,157
2018,RR,Masculino,60 anos ou mais,1.98,2.0,1.99,2.0,252
2018,RR,Masculino,Outras idades / Não mapeado,1.99,1.99,1.98,1.97,198
2018,RR,Feminino,45 a 59 anos,1.99,1.99,2.0,2.0,295
2018,RR,Masculino,0 a 14 anos,2.0,1.99,2.0,2.0,191
2018,RR,Feminino,Outras idades / Não mapeado,1.98,1.9,1.98,1.97,133
2018,RR,Feminino,Outras idades / Não mapeado,1.89,1.82,2.0,1.95,38
2018,RR,Masculino,Outras idades / Não mapeado,1.92,1.88,2.0,1.92,25
2018,RR,Masculino,Outras idades / Não mapeado,1.98,1.97,2.0,1.91,65
2018,RR,Feminino,Outras idades / Não mapeado,1.99,1.91,1.99,1.96,103
2018,RN,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,2.0,156
2018,RN,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,232
2018,RN,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,229
2018,RN,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.95,225
2018,RN,Feminino,Outras idades / Não mapeado,1.98,1.99,2.0,2.0,278
2018,RN,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.96,138
2018,RN,Feminino,Outras idades / Não mapeado,1.9,2.0,2.0,1.94,96
2018,RN,Masculino,Outras idades / Não mapeado,1.97,2.0,2.0,1.99,76
2018,RN,Feminino,Outras idades / Não mapeado,1.94,1.99,2.0,1.97,89
2018,RJ,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.95,201
2018,RJ,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,255
2018,RJ,Feminino,60 anos ou mais,1.99,2.0,2.0,2.0,286
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,2.0,2.0,1.96,331
2018,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.98,325
2018,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.95,104
2018,RJ,Feminino,Outras idades / Não mapeado,1.95,2.0,2.0,1.99,170
2018,RJ,Masculino,60 anos ou mais,1.99,2.0,2.0,1.99,299
2018,RJ,Masculino,Outras idades / Não mapeado,1.99,2.0,1.99,1.98,335
2018,RJ,Feminino,Outras idades / Não mapeado,1.99,2.0,1.99,1.97,329
2018,RJ,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,390
2018,PR,Masculino,Outras idades / Não mapeado,2.0,2.0,1.99,1.96,285
2018,PR,Feminino,Outras idades / Não mapeado,1.99,1.99,1.99,2.0,269
2018,PR,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,1.93,218
2018,PR,Feminino,Outras idades / Não mapeado,2.0,1.99,1.99,1.97,315
2018,PR,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,224
2018,PR,Masculino,15 a 29 anos,2.0,2.0,2.0,2.0,262
2020,RO,Masculino,Outras idades / Não mapeado,1.99,1.86,2.0,1.95,177
2020,RO,Masculino,45 a 59 anos,1.98,1.96,2.0,2.0,289
2020,RO,Masculino,Outras idades / Não mapeado,2.0,1.85,2.0,2.0,221
2020,RO,Masculino,Outras idades / Não mapeado,2.0,1.91,1.99,1.98,191
2020,RO,Feminino,15 a 29 anos,1.99,2.0,2.0,2.0,209
2020,RO,Feminino,Outras idades / Não mapeado,1.99,1.83,1.98,1.98,248
2020,RO,Feminino,Outras idades / Não mapeado,2.0,1.78,2.0,1.98,212
2020,RO,Masculino,Outras idades / Não mapeado,1.99,2.0,2.0,1.99,70
2020,RR,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,182
2020,RR,Feminino,60 anos ou mais,2.0,1.79,2.0,2.0,204
2020,RR,Feminino,45 a 59 anos,1.99,1.97,2.0,2.0,272
2020,RR,Masculino,60 anos ou mais,2.0,1.89,2.0,2.0,207
2020,RR,Feminino,Outras idades / Não mapeado,1.99,1.77,2.0,2.0,144
2020,RR,Masculino,Outras idades / Não mapeado,2.0,1.9,1.99,1.98,198
2020,RR,Feminino,Outras idades / Não mapeado,1.98,1.82,2.0,1.99,102
2020,RR,Feminino,Outras idades / Não mapeado,1.94,1.97,1.97,1.97,33
2020,RR,Masculino,Outras idades / Não mapeado,1.99,1.89,1.99,2.0,151
2020,RR,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,27
2020,RR,Masculino,Outras idades / Não mapeado,1.89,1.93,2.0,1.96,73
2020,TO,Feminino,Outras idades / Não mapeado,1.97,1.83,1.99,1.98,151
2020,TO,Masculino,Outras idades / Não mapeado,1.98,1.85,2.0,1.99,150
2020,TO,Feminino,Outras idades / Não mapeado,1.98,1.85,2.0,1.98,128
2020,TO,Masculino,60 anos ou mais,1.98,1.86,2.0,2.0,181
2020,TO,Feminino,60 anos ou mais,2.0,1.81,2.0,2.0,160
2020,TO,Feminino,45 a 59 anos,1.99,1.93,2.0,2.0,254
2020,TO,Feminino,Outras idades / Não mapeado,1.96,1.98,2.0,1.98,57
2020,TO,Masculino,Outras idades / Não mapeado,1.93,1.96,2.0,1.98,81
2020,TO,Masculino,0 a 14 anos,2.0,1.99,2.0,2.0,119
2020,TO,Masculino,Outras idades / Não mapeado,1.98,1.87,1.98,1.99,166
2020,TO,Masculino,Outras idades / Não mapeado,1.93,2.0,2.0,2.0,44
2020,RN,Masculino,Outras idades / Não mapeado,1.99,1.86,2.0,1.98,81
2020,RN,Feminino,Outras idades / Não mapeado,1.94,2.0,2.0,1.97,34
2020,RN,Feminino,Outras idades / Não mapeado,1.96,1.63,2.0,1.99,112
2020,RN,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,100
2020,RN,Masculino,Outras idades / Não mapeado,2.0,1.84,2.0,1.96,51
2020,RN,Feminino,Outras idades / Não mapeado,1.98,1.98,2.0,1.96,48
2020,RN,Feminino,Outras idades / Não mapeado,1.98,2.0,2.0,2.0,56
2020,RN,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,70
2020,RN,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,28
2020,SE,Masculino,Outras idades / Não mapeado,1.96,1.86,1.99,1.94,142
2020,SE,Feminino,Outras idades / Não mapeado,1.98,1.7,2.0,1.98,248
2020,SE,Masculino,45 a 59 anos,1.99,1.97,2.0,2.0,350
2020,SE,Masculino,Outras idades / Não mapeado,1.97,1.88,1.97,2.0,228
2020,SE,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,232
2020,SE,Feminino,Outras idades / Não mapeado,1.99,1.69,2.0,1.99,276
2020,SE,Masculino,Outras idades / Não mapeado,1.97,1.86,1.99,1.98,193
2020,SE,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.96,56
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.86,7
2020,RJ,Feminino,Outras idades / Não mapeado,1.92,1.92,2.0,2.0,12
2020,RJ,Masculino,60 anos ou mais,2.0,1.92,2.0,2.0,13
2020,RJ,Feminino,Outras idades / Não mapeado,2.0,1.92,2.0,1.92,12
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.93,14
2020,RJ,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,12
2020,RJ,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,13
2020,RJ,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,4
2020,RJ,Masculino,Outras idades / Não mapeado,1.8,1.8,2.0,1.8,5
2020,RJ,Feminino,60 anos ou mais,2.0,2.0,2.0,2.0,5
2020,RJ,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,4
2020,SP,Feminino,Outras idades / Não mapeado,1.97,1.97,2.0,1.97,257
2020,SP,Feminino,Outras idades / Não mapeado,1.95,1.99,2.0,1.97,111
2020,SP,Masculino,Outras idades / Não mapeado,1.98,2.0,2.0,1.95,107
2020,SP,Masculino,Outras idades / Não mapeado,2.0,1.96,1.99,1.92,258
2020,SP,Feminino,Outras idades / Não mapeado,1.97,2.0,1.99,1.97,150
2020,SP,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,222
2020,SP,Masculino,Outras idades / Não mapeado,1.99,1.88,1.99,1.96,339
2020,SP,Feminino,Outras idades / Não mapeado,1.99,1.83,1.98,1.99,357
2020,SP,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,238
2020,PR,Masculino,30 a 44 anos,2.0,2.0,2.0,2.0,236
2020,PR,Feminino,Outras idades / Não mapeado,1.99,1.89,1.99,1.98,350
2020,PR,Masculino,15 a 29 anos,1.99,2.0,2.0,2.0,266
2020,PR,Feminino,Outras idades / Não mapeado,2.0,1.87,1.99,2.0,284
2020,PR,Feminino,Outras idades / Não mapeado,1.98,1.95,2.0,1.97,260
2020,PR,Masculino,Outras idades / Não mapeado,1.98,1.91,1.98,1.99,298
2020,SC,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,4
2020,SC,Feminino,60 anos ou mais,2.0,2.0,2.0,1.8,5
2020,SC,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,4
2020,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,5
2020,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,5
2020,SC,Feminino,45 a 59 anos,2.0,2.0,2.0,2.0,4
2020,SC,Masculino,60 anos ou mais,2.0,1.75,2.0,2.0,4
2020,SC,Feminino,Outras idades / Não mapeado,2.0,1.8,2.0,2.0,5
2020,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,2
2020,SC,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,1
2020,SC,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,3
2020,RS,Feminino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,12
2020,RS,Masculino,Outras idades / Não mapeado,2.0,1.95,2.0,2.0,21
2020,RS,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,3
2020,RS,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,1.86,7
2020,RS,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,8
2020,RS,Masculino,45 a 59 anos,2.0,2.0,2.0,2.0,10
2020,RS,Feminino,Outras idades / Não mapeado,2.0,1.71,2.0,2.0,14
2020,RS,Masculino,Outras idades / Não mapeado,2.0,1.78,2.0,2.0,9
2020,MA,Masculino,45 a 59 anos,2.0,1.97,2.0,2.0,30
2020,MA,Feminino,Outras idades / Não mapeado,2.0,1.68,2.0,2.0,25
2020,MA,Feminino,Outras idades / Não mapeado,1.95,1.81,2.0,2.0,21
2020,MA,Masculino,Outras idades / Não mapeado,2.0,1.79,2.0,2.0,14
2020,MA,Masculino,Outras idades / Não mapeado,2.0,1.92,2.0,2.0,12
2020,MA,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,22
2020,MA,Masculino,Outras idades / Não mapeado,1.94,1.81,2.0,2.0,16
2020,MA,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,8
2020,CE,Feminino,15 a 29 anos,2.0,1.99,2.0,2.0,183
2020,CE,Feminino,Outras idades / Não mapeado,1.97,1.72,1.99,2.0,197
2020,CE,Masculino,Outras idades / Não mapeado,1.97,1.85,1.99,2.0,194
2020,CE,Masculino,45 a 59 anos,1.98,1.95,2.0,2.0,314
2020,CE,Feminino,Outras idades / Não mapeado,1.97,1.71,1.99,2.0,240
2020,CE,Masculino,Outras idades / Não mapeado,1.99,1.78,1.99,1.96,159
2020,CE,Masculino,Outras idades / Não mapeado,1.92,1.99,2.0,1.99,73
2020,CE,Masculino,Outras idades / Não mapeado,1.99,1.82,1.99,2.0,210
2020,BA,Feminino,Outras idades / Não mapeado,1.98,1.49,2.0,1.98,81
2020,BA,Feminino,Outras idades / Não mapeado,2.0,1.71,2.0,2.0,76
2020,BA,Masculino,Outras idades / Não mapeado,2.0,1.87,2.0,1.98,60
2020,BA,Masculino,Outras idades / Não mapeado,1.93,1.76,2.0,2.0,45
2020,BA,Masculino,Outras idades / Não mapeado,1.92,2.0,2.0,1.92,13
2020,BA,Masculino,45 a 59 anos,2.0,1.96,2.0,2.0,97
2020,BA,Masculino,Outras idades / Não mapeado,2.0,1.76,2.0,2.0,51
2020,BA,Feminino,15 a 29 anos,2.0,2.0,2.0,2.0,69
2020,MG,Masculino,Outras idades / Não mapeado,2.0,1.93,2.0,1.95,42
2020,MG,Masculino,Outras idades / Não mapeado,2.0,1.78,2.0,2.0,37
2020,MG,Feminino,Outras idades / Não mapeado,2.0,1.84,1.95,2.0,44
2020,MG,Feminino,0 a 14 anos,2.0,2.0,2.0,2.0,39
2020,MG,Feminino,Outras idades / Não mapeado,1.92,1.96,2.0,2.0,26
2020,MG,Feminino,30 a 44 anos,2.0,2.0,2.0,2.0,30
2020,MG,Feminino,Outras idades / Não mapeado,1.9,2.0,2.0,2.0,10
2020,MG,Masculino,Outras idades / Não mapeado,2.0,2.0,2.0,2.0,7
2020,MG,Feminino,Outras idades / Não mapeado,1.92,2.0,2.0,2.0,12
2020,ES,Feminino,Outras idades / Não mapeado,1.97,1.97,2.0,1.97,71
2020,ES,Masculino,Outras idades / Não mapeado,1.96,1.97,2.0,1.96,78
2020,ES,Masculino,Outras idades / Não mapeado,1.97,1.91,1.97,1.99,147
2020,ES,Feminino,45 a 59 anos,2.0,1.92,2.0,2.0,170
2020,ES,Feminino,Outras idades / Não mapeado,1.99,1.89,2.0,1.98,149
2020,ES,Feminino,Outras idades / Não mapeado,1.98,1.83,2.0,1.97,149
2020,ES,Masculino,60 anos ou mais,1.99,1.88,1.97,2.0,129
2020,ES,Feminino,60 anos ou mais,1.99,1.87,1.99,2.0,138
2020,ES,Masculino,Outras idades / Não mapeado,1.96,2.0,2.0,1.93,45
2020,ES,Masculino,Outras idades / Não mapeado,2.0,1.88,2.0,1.98,130
2020,ES,Masculino,0 a 14 anos,2.0,2.0,2.0,2.0,126
2020,MS,Feminino,Outras idades / Não mapeado,2.0,1.84,1.99,1.98,266
2020,MS,Feminino,Outras idades / Não mapeado,1.97,1.85,2.0,1.97,282
2020,MS,Feminino,Outras idades / Não mapeado,1.96,1.92,2.0,1.95,203
